Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Condition
Human,6,1,1,2,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2034,0.203,1,Filled
Human,6,1,1,3,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2035,0.077,0.05,Filled
Human,6,1,1,4,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2036,0.834,1.25,Filled
Human,6,1,1,5,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2037,0.834,1.25,Filled
Human,6,1,1,6,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2038,0.461,1.25,Filled
Human,6,1,1,7,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2039,0.348,1.25,Filled
Human,6,1,1,8,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2040,0.203,1,Filled
Human,6,1,1,9,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2041,1.183,1.25,Filled
Human,6,1,1,10,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2042,0.348,1.25,Filled
Human,6,1,1,11,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2043,1.183,1,Filled
Human,6,1,1,12,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2044,1.065,0.25,Filled
Human,6,1,1,13,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2045,0.767,1,Filled
Human,6,1,1,14,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2046,0.077,0.25,Filled
Human,6,1,1,15,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2047,0.582,1,Filled
Human,6,1,1,16,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2048,0.582,1,Filled
Human,6,1,1,17,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2049,1.065,0.5,Filled
Human,6,1,1,18,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2050,0.767,0.5,Filled
Human,6,1,1,19,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2051,0.582,0.25,Filled
Human,6,1,1,20,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2052,0.767,0.4,Filled
Human,6,1,1,21,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2053,0.767,0.56,Filled
Human,6,1,1,22,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2054,0.077,1,Filled
Human,6,1,1,23,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2055,0.958,0.25,Filled
Human,6,1,1,24,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2056,1.183,1,Filled
Human,6,1,1,25,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2057,0.461,0.5,Filled
Human,6,1,1,26,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2058,1.183,1,Filled
Human,6,1,1,27,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2059,0.582,0.5,Filled
Human,6,1,1,28,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2060,0.582,0.5,Filled
Human,6,1,1,29,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2061,1.183,0.55,Filled
Human,6,1,1,30,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2062,0.077,0.5,Filled
Human,6,1,1,31,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2063,0.834,0.48,Filled
Human,6,1,1,32,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2064,0.461,0.5,Filled
Human,6,1,1,33,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2065,0.834,0.4,Filled
Human,6,1,1,34,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2066,1.065,0.6,Filled
Human,6,1,1,35,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2067,0.348,0.7,Filled
Human,6,1,1,36,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2068,1.065,0.5,Filled
Human,6,1,1,37,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2069,1.065,1,Filled
Human,6,1,1,38,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2070,0.461,0.5,Filled
Human,6,1,1,39,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2071,0.958,0.6,Filled
Human,6,1,1,40,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2072,0.834,0.75,Filled
Human,6,1,1,41,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2073,0.461,0.5,Filled
Human,6,1,1,42,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2074,0.767,0.6,Filled
Human,6,1,1,43,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2075,0.348,0.45,Filled
Human,6,1,1,44,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2076,0.958,0.45,Filled
Human,6,1,1,45,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2077,0.348,0.5,Filled
Human,6,1,1,46,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2078,0.958,0.75,Filled
Human,6,1,1,47,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2079,0.203,1,Filled
Human,6,1,1,48,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2080,0.958,0.3,Filled
Human,6,1,1,49,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2081,0.203,1,Filled
Human,6,1,1,50,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2082,0.203,0.6,Filled
Human,7,1,1,1,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2083,0.958,0.8,Filled
Human,7,1,1,2,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2084,0.461,0.2,Filled
Human,7,1,1,3,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2085,0.077,0.05,Filled
Human,7,1,1,4,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2086,0.958,0.6,Filled
Human,7,1,1,5,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2087,0.582,0.5,Filled
Human,7,1,1,6,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2088,0.767,0.7,Filled
Human,7,1,1,7,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2089,0.834,0.6,Filled
Human,7,1,1,8,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2090,1.183,1,Filled
Human,7,1,1,9,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2091,0.077,0.05,Filled
Human,7,1,1,10,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2092,0.958,0.9,Filled
Human,7,1,1,11,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2093,0.203,0.15,Filled
Human,7,1,1,12,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2094,0.461,0.3,Filled
Human,7,1,1,13,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2095,0.834,0.6,Filled
Human,7,1,1,14,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2096,0.348,0.45,Filled
Human,7,1,1,15,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2097,0.834,0.8,Filled
Human,7,1,1,16,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2098,0.834,0.9,Filled
Human,7,1,1,17,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2099,0.958,1,Filled
Human,7,1,1,18,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2100,0.203,0.1,Filled
Human,7,1,1,19,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2101,0.461,0.25,Filled
Human,7,1,1,20,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2102,1.065,0.6,Filled
Human,7,1,1,21,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2103,0.461,0.25,Filled
Human,7,1,1,22,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2104,0.461,0.3,Filled
Human,7,1,1,23,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2105,1.065,0.7,Filled
Human,7,1,1,24,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2106,0.203,0.15,Filled
Human,7,1,1,25,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2107,0.077,0.05,Filled
Human,7,1,1,26,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2108,0.834,0.4,Filled
Human,7,1,1,27,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2109,0.348,0.3,Filled
Human,7,1,1,28,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2110,0.582,0.4,Filled
Human,7,1,1,29,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2111,1.065,0.8,Filled
Human,7,1,1,30,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2112,0.767,0.7,Filled
Human,7,1,1,31,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2113,1.183,0.9,Filled
Human,7,1,1,32,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2114,0.077,0.1,Filled
Human,7,1,1,33,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2115,0.958,0.7,Filled
Human,7,1,1,34,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2116,0.077,0.05,Filled
Human,7,1,1,35,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2117,1.065,0.6,Filled
Human,7,1,1,36,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2118,1.065,0.8,Filled
Human,7,1,1,37,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2119,0.767,0.7,Filled
Human,7,1,1,38,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2120,0.582,0.6,Filled
Human,7,1,1,39,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2121,1.183,0.8,Filled
Human,7,1,1,40,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2122,0.203,0.2,Filled
Human,7,1,1,41,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2123,0.348,0.15,Filled
Human,7,1,1,42,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2124,0.767,0.3,Filled
Human,7,1,1,43,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2125,0.348,0.15,Filled
Human,7,1,1,44,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2126,0.582,0.2,Filled
Human,7,1,1,45,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2127,0.348,0.15,Filled
Human,7,1,1,46,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2128,0.582,0.3,Filled
Human,7,1,1,47,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2129,1.183,0.6,Filled
Human,7,1,1,48,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2130,0.203,0.2,Filled
Human,7,1,1,49,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2131,1.183,0.8,Filled
Human,7,1,1,50,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2132,0.767,0.6,Filled
Human,8,1,1,1,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2133,0.348,0.3,Filled
Human,8,1,1,2,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2134,0.834,0.65,Filled
Human,8,1,1,3,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2135,0.767,0.35,Filled
Human,8,1,1,4,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2136,0.582,0.3,Filled
Human,8,1,1,5,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2137,0.461,0.2,Filled
Human,8,1,1,6,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2138,0.767,0.4,Filled
Human,8,1,1,7,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2139,1.065,0.7,Filled
Human,8,1,1,8,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2140,0.348,0.15,Filled
Human,8,1,1,9,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2141,0.582,0.15,Filled
Human,8,1,1,10,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2142,1.065,0.55,Filled
Human,8,1,1,11,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2143,0.958,0.4,Filled
Human,8,1,1,12,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2144,0.582,0.3,Filled
Human,8,1,1,13,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2145,0.203,0.1,Filled
Human,8,1,1,14,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2146,0.348,0.1,Filled
Human,8,1,1,15,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2147,0.203,0.09,Filled
Human,8,1,1,16,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2148,0.582,0.1,Filled
Human,8,1,1,17,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2149,0.348,0.09,Filled
Human,8,1,1,18,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2150,0.077,0.07,Filled
Human,8,1,1,19,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2151,0.834,0.2,Filled
Human,8,1,1,20,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2152,0.582,0.15,Filled
Human,8,1,1,21,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2153,0.834,0.19,Filled
Human,8,1,1,22,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2154,0.834,0.22,Filled
Human,8,1,1,23,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2155,0.348,0.06,Filled
Human,8,1,1,24,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2156,0.958,0.15,Filled
Human,8,1,1,25,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2157,0.461,0.05,Filled
Human,8,1,1,26,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2158,0.077,0.05,Filled
Human,8,1,1,27,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2159,0.958,0.16,Filled
Human,8,1,1,28,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2160,0.461,0.07,Filled
Human,8,1,1,29,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2161,0.077,0.05,Filled
Human,8,1,1,30,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2162,0.767,0.2,Filled
Human,8,1,1,31,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2163,0.077,0.05,Filled
Human,8,1,1,32,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2164,0.767,0.1,Filled
Human,8,1,1,33,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2165,0.958,0.19,Filled
Human,8,1,1,34,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2166,1.183,0.25,Filled
Human,8,1,1,35,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2167,0.461,0.07,Filled
Human,8,1,1,36,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2168,0.767,0.14,Filled
Human,8,1,1,37,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2169,1.065,0.2,Filled
Human,8,1,1,38,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2170,0.958,0.22,Filled
Human,8,1,1,39,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2171,0.077,0.05,Filled
Human,8,1,1,40,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2172,0.203,0.05,Filled
Human,8,1,1,41,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2173,1.183,0.6,Filled
Human,8,1,1,42,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2174,0.834,0.5,Filled
Human,8,1,1,43,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2175,1.065,0.5,Filled
Human,8,1,1,44,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2176,1.065,0.55,Filled
Human,8,1,1,45,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2177,0.203,0.07,Filled
Human,8,1,1,46,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2178,1.183,0.2,Filled
Human,8,1,1,47,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2179,0.203,0.05,Filled
Human,8,1,1,48,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2180,1.183,0.2,Filled
Human,8,1,1,49,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2181,0.461,0.08,Filled
Human,8,1,1,50,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2182,1.183,0.35,Filled
Human,9,1,1,1,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2183,0.767,1,Filled
Human,9,1,1,2,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2184,0.077,0.085,Filled
Human,9,1,1,3,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2185,0.077,0.08,Filled
Human,9,1,1,4,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2186,0.203,0.125,Filled
Human,9,1,1,5,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2187,0.767,1.1,Filled
Human,9,1,1,6,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2188,0.582,1.2,Filled
Human,9,1,1,7,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2189,1.183,1.25,Filled
Human,9,1,1,8,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2190,0.203,0.15,Filled
Human,9,1,1,9,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2191,0.582,0.8,Filled
Human,9,1,1,10,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2192,0.767,0.85,Filled
Human,9,1,1,11,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2193,0.958,1.2,Filled
Human,9,1,1,12,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2194,0.348,0.65,Filled
Human,9,1,1,13,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2195,0.348,0.24,Filled
Human,9,1,1,14,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2196,0.203,0.12,Filled
Human,9,1,1,15,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2197,0.461,0.68,Filled
Human,9,1,1,16,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2198,1.183,1.25,Filled
Human,9,1,1,17,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2199,0.348,0.35,Filled
Human,9,1,1,18,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2200,0.582,0.4,Filled
Human,9,1,1,19,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2201,0.461,0.46,Filled
Human,9,1,1,20,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2202,0.767,0.98,Filled
Human,9,1,1,21,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2203,0.767,1.1,Filled
Human,9,1,1,22,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2204,1.065,1.2,Filled
Human,9,1,1,23,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2205,0.203,0.26,Filled
Human,9,1,1,24,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2206,1.065,1.25,Filled
Human,9,1,1,25,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2207,0.348,0.36,Filled
Human,9,1,1,26,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2208,0.958,1.12,Filled
Human,9,1,1,27,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2209,0.203,0.22,Filled
Human,9,1,1,28,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2210,0.834,0.98,Filled
Human,9,1,1,29,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2211,0.834,1.2,Filled
Human,9,1,1,30,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2212,0.834,1.18,Filled
Human,9,1,1,31,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2213,0.834,1.2,Filled
Human,9,1,1,32,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2214,0.958,1.25,Filled
Human,9,1,1,33,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2215,0.077,0.08,Filled
Human,9,1,1,34,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2216,0.834,1.01,Filled
Human,9,1,1,35,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2217,0.958,1.08,Filled
Human,9,1,1,36,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2218,0.348,0.62,Filled
Human,9,1,1,37,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2219,0.958,1.02,Filled
Human,9,1,1,38,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2220,1.065,1.25,Filled
Human,9,1,1,39,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2221,1.183,1.25,Filled
Human,9,1,1,40,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2222,0.461,0.58,Filled
Human,9,1,1,41,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2223,1.065,1.1,Filled
Human,9,1,1,42,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2224,1.183,1.222,Filled
Human,9,1,1,43,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2225,0.582,0.98,Filled
Human,9,1,1,44,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2226,0.582,1,Filled
Human,9,1,1,45,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2227,0.461,0.68,Filled
