Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Target,IRT
Human,29,1,1,21,Visual,DRL,5,7.641520023
Human,29,1,1,22,Visual,DRL,5,8.036896944
Human,29,1,1,23,Visual,DRL,5,8.959728003
Human,29,1,1,24,Visual,DRL,5,7.709452152
Human,29,1,1,25,Visual,DRL,5,7.807134867
Human,29,1,1,26,Visual,DRL,5,6.318446875
Human,29,1,1,27,Visual,DRL,5,6.335491896
Human,29,1,1,28,Visual,DRL,5,6.841032982
Human,29,1,1,29,Visual,DRL,5,8.444339991
Human,29,1,1,30,Visual,DRL,5,8.23249197
Human,29,1,1,31,Visual,DRL,5,7.062511921
Human,29,1,1,32,Visual,DRL,5,7.239812136
Human,29,1,1,33,Visual,DRL,5,6.44197607
Human,29,1,1,34,Visual,DRL,5,5.881929874
Human,29,1,1,35,Visual,DRL,5,6.528633118
Human,29,1,1,36,Visual,DRL,5,7.172007084
Human,29,1,1,37,Visual,DRL,5,7.970504045
Human,29,1,1,38,Visual,DRL,5,6.547456026
Human,29,1,1,39,Visual,DRL,5,5.648374081
Human,29,1,1,40,Visual,DRL,5,7.588989973
Human,29,1,1,41,Visual,DRL,5,7.205370903
Human,29,1,2,1,Visual,DRL,5,5.940879107
Human,29,1,2,2,Visual,DRL,5,6.981060028
Human,29,1,2,3,Visual,DRL,5,7.052738905
Human,29,1,2,4,Visual,DRL,5,6.865069151
Human,29,1,2,5,Visual,DRL,5,6.740479946
Human,29,1,2,6,Visual,DRL,5,6.918899059
Human,29,1,2,7,Visual,DRL,5,6.966698885
Human,29,1,2,8,Visual,DRL,5,6.723109007
Human,29,1,2,9,Visual,DRL,5,5.292340994
Human,29,1,2,10,Visual,DRL,5,6.056061029
Human,29,1,2,11,Visual,DRL,5,6.454137087
Human,29,1,2,12,Visual,DRL,5,7.245752096
Human,29,1,2,13,Visual,DRL,5,7.017880201
Human,29,1,2,14,Visual,DRL,5,6.784256935
Human,29,1,2,15,Visual,DRL,5,6.997460842
Human,29,1,2,16,Visual,DRL,5,6.516088009
Human,29,1,2,17,Visual,DRL,5,7.192905903
Human,29,1,2,18,Visual,DRL,5,6.837850094
Human,29,1,2,19,Visual,DRL,5,5.965715885
Human,29,1,2,20,Visual,DRL,5,6.290832043
Human,29,1,2,21,Visual,DRL,5,6.641044855
Human,29,1,2,22,Visual,DRL,5,6.706760883
Human,29,1,2,23,Visual,DRL,5,6.258216858
Human,29,1,2,24,Visual,DRL,5,6.846277952
Human,29,1,2,25,Visual,DRL,5,7.374925137
Human,29,1,2,26,Visual,DRL,5,6.741333961
Human,29,1,2,27,Visual,DRL,5,6.925124168
Human,29,1,2,28,Visual,DRL,5,5.816818953
Human,29,1,2,29,Visual,DRL,5,8.588777065
Human,29,1,2,30,Visual,DRL,5,5.328427076
Human,29,1,2,31,Visual,DRL,5,5.421643972
Human,29,1,2,32,Visual,DRL,5,5.916888952
Human,29,1,2,33,Visual,DRL,5,5.05527401
Human,29,1,2,34,Visual,DRL,5,4.427013159
Human,29,1,2,35,Visual,DRL,5,6.879328012
Human,29,1,2,36,Visual,DRL,5,6.609308004
Human,29,1,2,37,Visual,DRL,5,4.72658205
Human,29,1,2,38,Visual,DRL,5,5.905220032
Human,29,1,2,39,Visual,DRL,5,6.271019936
Human,29,1,2,40,Visual,DRL,5,7.310900927
Human,29,1,2,41,Visual,DRL,5,5.322315931
Human,29,1,2,42,Visual,DRL,5,5.399055958
Human,29,1,2,43,Visual,DRL,5,7.432880163
Human,29,1,2,44,Visual,DRL,5,6.129331827
Human,29,1,2,45,Visual,DRL,5,8.115144968
Human,29,1,2,46,Visual,DRL,5,6.446826935
Human,29,1,3,1,Visual,DRL,5,5.043195963
Human,29,1,3,2,Visual,DRL,5,5.393202066
Human,29,1,3,3,Visual,DRL,5,6.472954988
Human,29,1,3,4,Visual,DRL,5,5.480261087
Human,29,1,3,5,Visual,DRL,5,7.062666893
Human,29,1,3,6,Visual,DRL,5,5.846751928
Human,29,1,3,7,Visual,DRL,5,5.196953058
Human,29,1,3,8,Visual,DRL,5,6.143043995
Human,29,1,3,9,Visual,DRL,5,5.996505976
Human,29,1,3,10,Visual,DRL,5,6.574786901
Human,29,1,3,11,Visual,DRL,5,7.120417118
Human,29,1,3,12,Visual,DRL,5,6.384986162
Human,29,1,3,13,Visual,DRL,5,7.181751013
Human,29,1,3,14,Visual,DRL,5,5.866822004
Human,29,1,3,15,Visual,DRL,5,7.315613985
Human,29,1,3,16,Visual,DRL,5,5.44330287
Human,29,1,3,17,Visual,DRL,5,4.655616045
Human,29,1,3,18,Visual,DRL,5,5.521620989
Human,29,1,3,19,Visual,DRL,5,5.347557783
Human,29,1,3,20,Visual,DRL,5,4.385798931
Human,29,1,3,21,Visual,DRL,5,6.571724176
Human,29,1,3,22,Visual,DRL,5,7.567522049
Human,29,1,3,23,Visual,DRL,5,5.825382948
Human,29,1,3,24,Visual,DRL,5,6.28503108
Human,29,1,3,25,Visual,DRL,5,6.48603797
Human,29,1,3,26,Visual,DRL,5,6.249575138
Human,29,1,3,27,Visual,DRL,5,6.548816919
Human,29,1,3,28,Visual,DRL,5,6.066002846
Human,29,1,3,29,Visual,DRL,5,4.991899967
Human,29,1,3,30,Visual,DRL,5,4.805306911
Human,29,1,3,31,Visual,DRL,5,5.688000917
Human,29,1,3,32,Visual,DRL,5,7.563102961
Human,29,1,3,33,Visual,DRL,5,7.841356993
Human,29,1,3,34,Visual,DRL,5,8.208967924
Human,29,1,3,35,Visual,DRL,5,5.053591013
Human,29,1,3,36,Visual,DRL,5,9.19253397
Human,29,1,3,37,Visual,DRL,5,7.441681147
Human,29,1,3,38,Visual,DRL,5,6.994327784
Human,29,1,3,39,Visual,DRL,5,2.113656998
Human,29,1,3,40,Visual,DRL,5,6.561342001
Human,29,1,3,41,Visual,DRL,5,6.690679073
Human,29,1,3,42,Visual,DRL,5,7.689099073
Human,29,1,3,43,Visual,DRL,5,5.552516937
Human,29,1,3,44,Visual,DRL,5,5.615720034
Human,29,1,3,45,Visual,DRL,5,6.645256996
Human,29,1,3,46,Visual,DRL,5,3.614915133
Human,29,1,3,47,Visual,DRL,5,3.700486898
Human,29,1,3,48,Visual,DRL,5,6.008085966
Human,29,1,4,1,Visual,DRL,5,0.14003706
Human,29,1,4,2,Visual,DRL,5,6.739439964
Human,29,1,4,3,Visual,DRL,5,5.335162878
Human,29,1,4,4,Visual,DRL,5,5.578768969
Human,29,1,4,5,Visual,DRL,5,5.454901934
Human,29,1,4,6,Visual,DRL,5,5.360532999
Human,29,1,4,7,Visual,DRL,5,5.526556969
Human,29,1,4,8,Visual,DRL,5,6.473181963
Human,29,1,4,9,Visual,DRL,5,6.040192127
Human,29,1,4,10,Visual,DRL,5,4.871400118
Human,29,1,4,11,Visual,DRL,5,6.141824007
Human,29,1,4,12,Visual,DRL,5,6.136287928
Human,29,1,4,13,Visual,DRL,5,6.689308882
Human,29,1,4,14,Visual,DRL,5,6.773548841
Human,29,1,4,15,Visual,DRL,5,6.828037024
Human,29,1,4,16,Visual,DRL,5,6.692307949
Human,29,1,4,17,Visual,DRL,5,8.291218996
Human,29,1,4,18,Visual,DRL,5,5.451349974
Human,29,1,4,19,Visual,DRL,5,5.745702982
Human,29,1,4,20,Visual,DRL,5,3.690588951
Human,29,1,4,21,Visual,DRL,5,4.44947505
Human,29,1,4,22,Visual,DRL,5,4.530939817
Human,29,1,4,23,Visual,DRL,5,6.602306843
Human,29,1,4,24,Visual,DRL,5,6.861551046
Human,29,1,4,25,Visual,DRL,5,6.808780909
Human,29,1,4,26,Visual,DRL,5,8.219502926
Human,29,1,4,27,Visual,DRL,5,9.425791025
Human,29,1,4,28,Visual,DRL,5,9.359186888
Human,29,1,4,29,Visual,DRL,5,7.132618904
Human,29,1,4,30,Visual,DRL,5,10.50246906
Human,29,1,4,31,Visual,DRL,5,8.317800999
Human,29,1,4,32,Visual,DRL,5,11.00233197
Human,29,1,4,33,Visual,DRL,5,7.119512081
Human,29,1,4,34,Visual,DRL,5,6.392292976
Human,29,1,4,35,Visual,DRL,5,7.455341101
Human,29,1,4,36,Visual,DRL,5,12.770154
Human,29,1,4,37,Visual,DRL,5,9.036266804
Human,29,1,4,38,Visual,DRL,5,6.463079929
Human,29,1,4,39,Visual,DRL,5,8.052006006
Human,29,1,4,40,Visual,DRL,5,6.315829039
Human,29,1,4,41,Visual,DRL,5,9.651468039
Human,29,1,4,42,Visual,DRL,5,6.80249095
Human,29,1,4,43,Visual,DRL,5,5.47550106
Human,29,1,5,1,Visual,DRL,5,5.446598053
Human,29,1,5,2,Visual,DRL,5,7.213572025
Human,29,1,5,3,Visual,DRL,5,7.458848
Human,29,1,5,4,Visual,DRL,5,7.915280104
Human,29,1,5,5,Visual,DRL,5,9.067297935
Human,29,1,5,6,Visual,DRL,5,9.125095844
Human,29,1,5,7,Visual,DRL,5,7.356661081
Human,29,1,5,8,Visual,DRL,5,6.739939928
Human,29,1,5,9,Visual,DRL,5,10.80269289
Human,29,1,5,10,Visual,DRL,5,8.074412107
Human,29,1,5,11,Visual,DRL,5,6.342276096
Human,29,1,5,12,Visual,DRL,5,7.922792912
Human,29,1,5,13,Visual,DRL,5,7.499701977
Human,29,1,5,14,Visual,DRL,5,9.622117043
Human,29,1,5,15,Visual,DRL,5,8.459035158
Human,29,1,5,16,Visual,DRL,5,7.647814035
Human,29,1,5,17,Visual,DRL,5,9.137561083
Human,29,1,5,18,Visual,DRL,5,7.259429932
Human,29,1,5,19,Visual,DRL,5,5.944773197
Human,29,1,5,20,Visual,DRL,5,6.251989841
Human,29,1,5,21,Visual,DRL,5,6.29930687
Human,29,1,5,22,Visual,DRL,5,7.00195694
Human,29,1,5,23,Visual,DRL,5,6.486918926
Human,29,1,5,24,Visual,DRL,5,6.483441114
Human,29,1,5,25,Visual,DRL,5,6.207717896
Human,29,1,5,26,Visual,DRL,5,6.837686062
Human,29,1,5,27,Visual,DRL,5,5.81566596
Human,29,1,5,28,Visual,DRL,5,6.63429594
Human,29,1,5,29,Visual,DRL,5,6.239968061
Human,29,1,5,30,Visual,DRL,5,6.161843061
Human,29,1,5,31,Visual,DRL,5,8.285036802
Human,29,1,5,32,Visual,DRL,5,7.887822866
Human,29,1,5,33,Visual,DRL,5,3.01574707
Human,29,1,5,34,Visual,DRL,5,4.71587801
Human,29,1,5,35,Visual,DRL,5,5.972452879
Human,29,1,5,36,Visual,DRL,5,5.318403006
Human,29,1,5,37,Visual,DRL,5,4.832088947
Human,29,1,5,38,Visual,DRL,5,5.954416037
Human,29,1,5,39,Visual,DRL,5,7.869091988
Human,29,1,5,40,Visual,DRL,5,7.101788044
Human,29,1,5,41,Visual,DRL,5,9.234163046
Human,29,1,5,42,Visual,DRL,5,10.22047901
Human,29,1,6,1,Visual,DRL,5,4.751482964
Human,29,1,6,2,Visual,DRL,5,6.126044035
Human,29,1,6,3,Visual,DRL,5,4.394697189
Human,29,1,6,4,Visual,DRL,5,6.019238949
Human,29,1,6,5,Visual,DRL,5,4.895171881
Human,29,1,6,6,Visual,DRL,5,5.060076952
Human,29,1,6,7,Visual,DRL,5,5.132482052
Human,29,1,6,8,Visual,DRL,5,5.177952051
Human,29,1,6,9,Visual,DRL,5,5.196026087
Human,29,1,6,10,Visual,DRL,5,4.988922834
Human,29,1,6,11,Visual,DRL,5,5.684919119
Human,29,1,6,12,Visual,DRL,5,5.138967991
Human,29,1,6,13,Visual,DRL,5,5.178261995
Human,29,1,6,14,Visual,DRL,5,5.701059103
Human,29,1,6,15,Visual,DRL,5,5.389402866
Human,29,1,6,16,Visual,DRL,5,5.678135872
Human,29,1,6,17,Visual,DRL,5,6.260422945
Human,29,1,6,18,Visual,DRL,5,7.617594004
Human,29,1,6,19,Visual,DRL,5,5.323124886
Human,29,1,6,20,Visual,DRL,5,5.897168159
Human,29,1,6,21,Visual,DRL,5,6.788284063
Human,29,1,6,22,Visual,DRL,5,5.356235027
Human,29,1,6,23,Visual,DRL,5,5.363276005
Human,29,1,6,24,Visual,DRL,5,5.742332935
Human,29,1,6,25,Visual,DRL,5,5.305574894
Human,29,1,6,26,Visual,DRL,5,5.221579075
Human,29,1,6,27,Visual,DRL,5,5.847234011
Human,29,1,6,28,Visual,DRL,5,5.511072159
Human,29,1,6,29,Visual,DRL,5,6.144281149
Human,29,1,6,30,Visual,DRL,5,5.664396048
Human,29,1,6,31,Visual,DRL,5,5.898607016
Human,29,1,6,32,Visual,DRL,5,6.267794847
Human,29,1,6,33,Visual,DRL,5,6.250324965
Human,29,1,6,34,Visual,DRL,5,5.790297031
Human,29,1,6,35,Visual,DRL,5,6.169394016
Human,29,1,6,36,Visual,DRL,5,6.483530998
Human,29,1,6,37,Visual,DRL,5,6.677364826
Human,29,1,6,38,Visual,DRL,5,6.40920496
Human,29,1,6,39,Visual,DRL,5,6.423088074
Human,29,1,6,40,Visual,DRL,5,6.418941975
Human,29,1,6,41,Visual,DRL,5,6.357012033
Human,29,1,6,42,Visual,DRL,5,5.654708147
Human,29,1,6,43,Visual,DRL,5,6.788397074
Human,29,1,6,44,Visual,DRL,5,6.325588942
Human,29,1,6,45,Visual,DRL,5,5.513939142
Human,29,1,6,46,Visual,DRL,5,5.177675009
Human,29,1,6,47,Visual,DRL,5,5.542043924
Human,29,1,6,48,Visual,DRL,5,5.547147036
Human,29,1,6,49,Visual,DRL,5,5.092015028
Human,29,1,6,50,Visual,DRL,5,5.788315058
Human,29,1,6,51,Visual,DRL,5,6.580093861
Human,30,1,1,1,Visual,DRL,5,7.127277851
Human,30,1,1,2,Visual,DRL,5,3.430198908
Human,30,1,1,3,Visual,DRL,5,6.565450907
Human,30,1,1,4,Visual,DRL,5,5.883939981
Human,30,1,1,5,Visual,DRL,5,5.329272985
Human,30,1,1,6,Visual,DRL,5,6.888718843
Human,30,1,1,7,Visual,DRL,5,5.937510967
Human,30,1,1,8,Visual,DRL,5,6.439355135
Human,30,1,1,9,Visual,DRL,5,5.934890985
Human,30,1,1,10,Visual,DRL,5,5.610361814
Human,30,1,1,11,Visual,DRL,5,4.790629864
Human,30,1,1,12,Visual,DRL,5,6.987059832
Human,30,1,1,13,Visual,DRL,5,6.78274703
Human,30,1,1,14,Visual,DRL,5,6.652526855
Human,30,1,1,15,Visual,DRL,5,5.821059942
Human,30,1,1,16,Visual,DRL,5,5.668076038
Human,30,1,1,17,Visual,DRL,5,5.37616086
Human,30,1,1,18,Visual,DRL,5,5.821372032
Human,30,1,1,19,Visual,DRL,5,4.654793978
Human,30,1,1,20,Visual,DRL,5,7.52178812
Human,30,1,1,21,Visual,DRL,5,7.061152935
Human,30,1,1,22,Visual,DRL,5,5.638375998
Human,30,1,1,23,Visual,DRL,5,5.924000025
Human,30,1,1,24,Visual,DRL,5,7.345514059
Human,30,1,1,25,Visual,DRL,5,6.58239603
Human,30,1,1,26,Visual,DRL,5,6.611734152
Human,30,1,1,27,Visual,DRL,5,7.26522398
Human,30,1,1,28,Visual,DRL,5,6.116823912
Human,30,1,1,29,Visual,DRL,5,5.261051893
Human,30,1,1,30,Visual,DRL,5,5.592665195
Human,30,1,1,31,Visual,DRL,5,5.251302004
Human,30,1,1,32,Visual,DRL,5,5.254153967
Human,30,1,1,33,Visual,DRL,5,5.2414639
Human,30,1,1,34,Visual,DRL,5,5.619539976
Human,30,1,1,35,Visual,DRL,5,5.114220858
Human,30,1,1,36,Visual,DRL,5,5.332535028
Human,30,1,1,37,Visual,DRL,5,4.945065975
Human,30,1,1,38,Visual,DRL,5,5.838785172
Human,30,1,1,39,Visual,DRL,5,5.759171009
Human,30,1,1,40,Visual,DRL,5,5.532567978
Human,30,1,1,41,Visual,DRL,5,5.387552977
Human,30,1,1,42,Visual,DRL,5,4.762254953
Human,30,1,1,43,Visual,DRL,5,5.947085857
Human,30,1,1,44,Visual,DRL,5,6.650897026
Human,30,1,1,45,Visual,DRL,5,5.419883966
Human,30,1,1,46,Visual,DRL,5,5.851869106
Human,30,1,1,47,Visual,DRL,5,5.72979784
Human,30,1,1,48,Visual,DRL,5,5.889894009
Human,30,1,1,49,Visual,DRL,5,5.375774145
Human,30,1,1,50,Visual,DRL,5,5.71782589
Human,30,1,2,1,Visual,DRL,5,2.560085058
Human,30,1,2,2,Visual,DRL,5,3.060172796
Human,30,1,2,3,Visual,DRL,5,5.083273888
Human,30,1,2,4,Visual,DRL,5,2.780200958
Human,30,1,2,5,Visual,DRL,5,5.426496983
Human,30,1,2,6,Visual,DRL,5,3.836560011
Human,30,1,2,7,Visual,DRL,5,5.50377202
Human,30,1,2,8,Visual,DRL,5,6.031653881
Human,30,1,2,9,Visual,DRL,5,5.798411846
Human,30,1,2,10,Visual,DRL,5,5.310346842
Human,30,1,2,11,Visual,DRL,5,5.700483084
Human,30,1,2,12,Visual,DRL,5,5.478196859
Human,30,1,2,13,Visual,DRL,5,3.892420053
Human,30,1,2,14,Visual,DRL,5,6.358313084
Human,30,1,2,15,Visual,DRL,5,5.307341814
Human,30,1,2,16,Visual,DRL,5,6.683840036
Human,30,1,2,17,Visual,DRL,5,6.952807188
Human,30,1,2,18,Visual,DRL,5,4.958481073
Human,30,1,2,19,Visual,DRL,5,6.754441977
Human,30,1,2,20,Visual,DRL,5,5.955343962
Human,30,1,2,21,Visual,DRL,5,5.839163065
Human,30,1,2,22,Visual,DRL,5,6.320178986
Human,30,1,2,23,Visual,DRL,5,6.317346811
Human,30,1,2,24,Visual,DRL,5,4.740574121
Human,30,1,2,25,Visual,DRL,5,7.103929996
Human,30,1,2,26,Visual,DRL,5,6.630448818
Human,30,1,2,27,Visual,DRL,5,6.306232929
Human,30,1,2,28,Visual,DRL,5,6.281061888
Human,30,1,2,29,Visual,DRL,5,5.989522934
Human,30,1,2,30,Visual,DRL,5,5.576130152
Human,30,1,2,31,Visual,DRL,5,5.80511713
Human,30,1,2,32,Visual,DRL,5,4.913810968
Human,30,1,2,33,Visual,DRL,5,5.486782074
Human,30,1,2,34,Visual,DRL,5,5.731863022
Human,30,1,2,35,Visual,DRL,5,5.442378044
Human,30,1,2,36,Visual,DRL,5,6.44345212
Human,30,1,2,37,Visual,DRL,5,6.562802076
Human,30,1,2,38,Visual,DRL,5,6.352062941
Human,30,1,2,39,Visual,DRL,5,5.243083
Human,30,1,2,40,Visual,DRL,5,5.363286972
Human,30,1,2,41,Visual,DRL,5,5.281599998
Human,30,1,2,42,Visual,DRL,5,5.737455845
Human,30,1,2,43,Visual,DRL,5,6.434942961
Human,30,1,2,44,Visual,DRL,5,5.425137997
Human,30,1,2,45,Visual,DRL,5,6.086346149
Human,30,1,2,46,Visual,DRL,5,5.552541971
Human,30,1,2,47,Visual,DRL,5,5.786864996
Human,30,1,2,48,Visual,DRL,5,5.508152962
Human,30,1,2,49,Visual,DRL,5,5.942532063
Human,30,1,2,50,Visual,DRL,5,5.410421133
Human,30,1,2,51,Visual,DRL,5,5.785404921
Human,30,1,2,52,Visual,DRL,5,6.136483908
Human,30,1,3,1,Visual,DRL,5,5.718061924
Human,30,1,3,2,Visual,DRL,5,5.742213011
Human,30,1,3,3,Visual,DRL,5,5.336417913
Human,30,1,3,4,Visual,DRL,5,5.488592148
Human,30,1,3,5,Visual,DRL,5,5.335407972
Human,30,1,3,6,Visual,DRL,5,5.071438074
Human,30,1,3,7,Visual,DRL,5,5.766396999
Human,30,1,3,8,Visual,DRL,5,6.77095294
Human,30,1,3,9,Visual,DRL,5,6.14040184
Human,30,1,3,10,Visual,DRL,5,6.196556091
Human,30,1,3,11,Visual,DRL,5,5.544977903
Human,30,1,3,12,Visual,DRL,5,5.889575005
Human,30,1,3,13,Visual,DRL,5,5.480582952
Human,30,1,3,14,Visual,DRL,5,5.702085972
Human,30,1,3,15,Visual,DRL,5,6.025846004
Human,30,1,3,16,Visual,DRL,5,4.786107063
Human,30,1,3,17,Visual,DRL,5,5.943562984
Human,30,1,3,18,Visual,DRL,5,6.019496918
Human,30,1,3,19,Visual,DRL,5,5.911190987
Human,30,1,3,20,Visual,DRL,5,6.596310139
Human,30,1,3,21,Visual,DRL,5,6.345366001
Human,30,1,3,22,Visual,DRL,5,6.035238981
Human,30,1,3,23,Visual,DRL,5,6.494490147
Human,30,1,3,24,Visual,DRL,5,6.348517895
Human,30,1,3,25,Visual,DRL,5,8.29605484
Human,30,1,3,26,Visual,DRL,5,4.939734936
Human,30,1,3,27,Visual,DRL,5,6.325408936
Human,30,1,3,28,Visual,DRL,5,6.110531807
Human,30,1,3,29,Visual,DRL,5,5.669615984
Human,30,1,3,30,Visual,DRL,5,5.914730787
Human,30,1,3,31,Visual,DRL,5,5.757219076
Human,30,1,3,32,Visual,DRL,5,5.92945981
Human,30,1,3,33,Visual,DRL,5,6.057509899
Human,30,1,3,34,Visual,DRL,5,6.007455826
Human,30,1,3,35,Visual,DRL,5,7.145667076
Human,30,1,3,36,Visual,DRL,5,6.790066957
Human,30,1,3,37,Visual,DRL,5,8.821942091
Human,30,1,3,38,Visual,DRL,5,7.12697196
Human,30,1,3,39,Visual,DRL,5,8.705725908
Human,30,1,3,40,Visual,DRL,5,7.658698082
Human,30,1,3,41,Visual,DRL,5,7.319873095
Human,30,1,3,42,Visual,DRL,5,7.137614012
Human,30,1,3,43,Visual,DRL,5,6.596661806
Human,30,1,3,44,Visual,DRL,5,5.742105007
Human,30,1,3,45,Visual,DRL,5,7.589667082
Human,30,1,3,46,Visual,DRL,5,7.196445942
Human,30,1,3,47,Visual,DRL,5,6.668275118
Human,30,1,4,1,Visual,DRL,5,6.274064064
Human,30,1,4,2,Visual,DRL,5,6.896662951
Human,30,1,4,3,Visual,DRL,5,5.876069069
Human,30,1,4,4,Visual,DRL,5,5.821341991
Human,30,1,4,5,Visual,DRL,5,7.404461145
Human,30,1,4,6,Visual,DRL,5,7.387961864
Human,30,1,4,7,Visual,DRL,5,6.611866951
Human,30,1,4,8,Visual,DRL,5,6.835618973
Human,30,1,4,9,Visual,DRL,5,7.117635012
Human,30,1,4,10,Visual,DRL,5,6.888288975
Human,30,1,4,11,Visual,DRL,5,7.484582186
Human,30,1,4,12,Visual,DRL,5,9.306416035
Human,30,1,4,13,Visual,DRL,5,7.470422029
Human,30,1,4,14,Visual,DRL,5,8.812899113
Human,30,1,4,15,Visual,DRL,5,7.264317036
Human,30,1,4,16,Visual,DRL,5,7.597895145
Human,30,1,4,17,Visual,DRL,5,7.476909876
Human,30,1,4,18,Visual,DRL,5,7.201440096
Human,30,1,4,19,Visual,DRL,5,6.740779877
Human,30,1,4,20,Visual,DRL,5,6.17334199
Human,30,1,4,21,Visual,DRL,5,6.963637114
Human,30,1,4,22,Visual,DRL,5,8.207051039
Human,30,1,4,23,Visual,DRL,5,7.711749077
Human,30,1,4,24,Visual,DRL,5,5.01649189
Human,30,1,4,25,Visual,DRL,5,5.76641798
Human,30,1,4,26,Visual,DRL,5,5.770349026
Human,30,1,4,27,Visual,DRL,5,5.913667917
Human,30,1,4,28,Visual,DRL,5,5.450576067
Human,30,1,4,29,Visual,DRL,5,4.075137138
Human,30,1,4,30,Visual,DRL,5,6.363351107
Human,30,1,4,31,Visual,DRL,5,6.114658833
Human,30,1,4,32,Visual,DRL,5,5.876513004
Human,30,1,4,33,Visual,DRL,5,3.412875891
Human,30,1,4,34,Visual,DRL,5,6.211778879
Human,30,1,4,35,Visual,DRL,5,6.304181099
Human,30,1,4,36,Visual,DRL,5,5.172469139
Human,30,1,4,37,Visual,DRL,5,4.767947912
Human,30,1,4,38,Visual,DRL,5,6.558930159
Human,30,1,4,39,Visual,DRL,5,6.506788015
Human,30,1,4,40,Visual,DRL,5,6.041893005
Human,30,1,4,41,Visual,DRL,5,6.303261995
Human,30,1,4,42,Visual,DRL,5,6.849742889
Human,30,1,4,43,Visual,DRL,5,6.162096977
Human,30,1,4,44,Visual,DRL,5,5.482168913
Human,30,1,4,45,Visual,DRL,5,6.005344152
Human,30,1,5,1,Visual,DRL,5,7.400861979
Human,30,1,5,2,Visual,DRL,5,8.55199194
Human,30,1,5,3,Visual,DRL,5,6.49862504
Human,30,1,5,4,Visual,DRL,5,6.47931695
Human,30,1,5,5,Visual,DRL,5,5.033115864
Human,30,1,5,6,Visual,DRL,5,7.031713963
Human,30,1,5,7,Visual,DRL,5,8.073993921
Human,30,1,5,8,Visual,DRL,5,7.158989906
Human,30,1,5,9,Visual,DRL,5,6.321521997
Human,30,1,5,10,Visual,DRL,5,7.876780033
Human,30,1,5,11,Visual,DRL,5,5.672420025
Human,30,1,5,12,Visual,DRL,5,6.691872835
Human,30,1,5,13,Visual,DRL,5,6.362825871
Human,30,1,5,14,Visual,DRL,5,4.446776867
Human,30,1,5,15,Visual,DRL,5,6.479573011
Human,30,1,5,16,Visual,DRL,5,6.559954882
Human,30,1,5,17,Visual,DRL,5,6.216006041
Human,30,1,5,18,Visual,DRL,5,7.526086092
Human,30,1,5,19,Visual,DRL,5,0.0010221
Human,30,1,5,20,Visual,DRL,5,8.137526035
Human,30,1,5,21,Visual,DRL,5,6.550018072
Human,30,1,5,22,Visual,DRL,5,6.677375078
Human,30,1,5,23,Visual,DRL,5,6.281211853
Human,30,1,5,24,Visual,DRL,5,6.327662945
Human,30,1,5,25,Visual,DRL,5,6.603492975
Human,30,1,5,26,Visual,DRL,5,6.107080936
Human,30,1,5,27,Visual,DRL,5,7.091375828
Human,30,1,5,28,Visual,DRL,5,7.669289112
Human,30,1,5,29,Visual,DRL,5,8.431138992
Human,30,1,5,30,Visual,DRL,5,5.704807043
Human,30,1,5,31,Visual,DRL,5,6.748353958
Human,30,1,5,32,Visual,DRL,5,6.091023922
Human,30,1,5,33,Visual,DRL,5,8.36774683
Human,30,1,5,34,Visual,DRL,5,7.158900023
Human,30,1,5,35,Visual,DRL,5,7.798275948
Human,30,1,5,36,Visual,DRL,5,6.403182983
Human,30,1,5,37,Visual,DRL,5,7.12932992
Human,30,1,5,38,Visual,DRL,5,6.629665852
Human,30,1,5,39,Visual,DRL,5,8.022711039
Human,30,1,5,40,Visual,DRL,5,8.081907988
Human,30,1,5,41,Visual,DRL,5,10.06325507
Human,30,1,5,42,Visual,DRL,5,9.827970028
Human,30,1,5,43,Visual,DRL,5,6.637254953
Human,30,1,6,1,Visual,DRL,5,5.719013929
Human,30,1,6,2,Visual,DRL,5,6.558763027
Human,30,1,6,3,Visual,DRL,5,6.81014204
Human,30,1,6,4,Visual,DRL,5,7.161445856
Human,30,1,6,5,Visual,DRL,5,13.58626723
Human,30,1,6,6,Visual,DRL,5,5.052443027
Human,30,1,6,7,Visual,DRL,5,4.74832201
Human,30,1,6,8,Visual,DRL,5,5.719799995
Human,30,1,6,9,Visual,DRL,5,5.731137037
Human,30,1,6,10,Visual,DRL,5,5.33464098
Human,30,1,6,11,Visual,DRL,5,3.892479897
Human,30,1,6,12,Visual,DRL,5,5.967248917
Human,30,1,6,13,Visual,DRL,5,6.190269947
Human,30,1,6,14,Visual,DRL,5,8.226174116
Human,30,1,6,15,Visual,DRL,5,5.70938015
Human,30,1,6,16,Visual,DRL,5,5.875166893
Human,30,1,6,17,Visual,DRL,5,6.128858089
Human,30,1,6,18,Visual,DRL,5,5.270518064
Human,30,1,6,19,Visual,DRL,5,5.268393993
Human,30,1,6,20,Visual,DRL,5,5.312237024
Human,30,1,6,21,Visual,DRL,5,5.621114969
Human,30,1,6,22,Visual,DRL,5,5.9626019
Human,30,1,6,23,Visual,DRL,5,6.060196877
Human,30,1,6,24,Visual,DRL,5,7.09403491
Human,30,1,6,25,Visual,DRL,5,7.551906824
Human,30,1,6,26,Visual,DRL,5,7.900932074
Human,30,1,6,27,Visual,DRL,5,8.144468069
Human,30,1,6,28,Visual,DRL,5,7.937026978
Human,30,1,6,29,Visual,DRL,5,7.30210495
